Supply_Volume,USD_TO_NPR,Diesel,is_festival,Season_Autumn,Season_Monsoon,Season_Spring,Season_Winter,Inflation,Kathmandu_Rainfall_MM,Sarlahi_Temperature,Sarlahi_Precipitation,Sarlahi_Rainfall_MM,Hilly_Temperature,Hilly_Precipitation,Hilly_Rainfall_MM,day,month,day_of_week,is_weekend,month_sin,month_cos,Average_Price_lag1,Average_Price_lag3,Average_Price_lag7,Supply_Volume_lag1,Supply_Volume_lag7,Supply_Volume_lag30,Sarlahi_Temperature_lag1,Sarlahi_Temperature_lag3,Sarlahi_Temperature_lag7,Sarlahi_Rainfall_MM_lag1,Sarlahi_Rainfall_MM_lag3,Sarlahi_Rainfall_MM_lag7,Hilly_Temperature_lag1,Hilly_Temperature_lag3,Hilly_Temperature_lag7,Hilly_Rainfall_MM_lag1,Hilly_Rainfall_MM_lag3,Hilly_Rainfall_MM_lag7,Kathmandu_Rainfall_MM_lag1,Kathmandu_Rainfall_MM_lag2,Average_Price_rollmean_1,Average_Price_rollstd_1,Average_Price_rollmean_7,Average_Price_rollstd_7,Supply_Volume_rollmean_3,Supply_Volume_rollstd_3,Average_Price
185920.0,122.49,138.0,1,0,0,1,0,7.14,0.0,26.42367,0.0,0.0,20.694625,0.0,0.0,25,3,4,0,1.0,6.123233995736766e-17,67.5,65.0,65.0,159257.5,93260.0,54000.0,26.188253,27.540335,28.23825,0.1,0.0,0.0,18.8185845,20.91442,22.2998335,7.75000055,3.24999985,0.0,2.6000001,11.4,67.5,,64.28571428571429,4.2608405162318,129734.16666666667,31052.74407493372,65.0
85960.0,122.22,138.0,0,0,0,1,0,7.14,0.0,25.569498,0.0,0.0,20.6362945,0.0,0.0,26,3,5,1,1.0,6.123233995736766e-17,65.0,70.0,57.5,185920.0,97000.0,89200.0,26.42367,26.979918,27.932001,0.0,0.0,0.0,20.694625,19.260252,22.480041,0.0,4.75,0.0,0.0,2.6000001,65.0,,64.28571428571429,4.2608405162318,159257.5,26662.499999999956,65.0
59825.0,122.22,138.0,0,0,0,1,0,7.14,0.0,26.13617,0.0,0.0,21.1883755,0.0,0.0,27,3,6,1,1.0,6.123233995736766e-17,65.0,67.5,60.0,85960.0,50625.0,44750.0,25.569498,26.188253,27.271582,0.0,0.1,0.0,20.6362945,18.8185845,22.396711,0.0,7.75000055,0.0,0.0,0.0,65.0,,65.35714285714286,3.037464481469872,143712.5,51761.3337226737,65.0
52662.5,122.22,138.0,0,0,0,1,0,7.14,0.70000005,27.752836,0.0,0.0,21.107125,0.05,0.05,28,3,0,0,1.0,6.123233995736766e-17,65.0,65.0,65.0,59825.0,55575.0,64875.0,26.13617,26.42367,27.069502,0.0,0.0,0.4,21.1883755,20.694625,21.7425425,0.0,0.0,0.15,0.0,0.0,65.0,,66.07142857142857,1.9669894811737492,110568.33333333333,66551.97073215285,60.0
45500.0,122.16,138.0,0,0,0,1,0,7.14,0.1,27.419502,0.1,0.1,20.630043,0.85000005,0.85000005,29,3,1,0,1.0,6.123233995736766e-17,60.0,65.0,65.0,52662.5,97350.0,85000.0,27.752836,25.569498,27.540335,0.0,0.0,0.0,21.107125,20.6362945,20.91442,0.05,0.0,3.24999985,0.70000005,0.0,60.0,,65.35714285714286,3.037464481469872,66149.16666666667,17526.471110389877,55.0
76280.0,121.88,138.0,0,0,0,1,0,7.14,6.7999997,27.432001,0.2,0.2,18.7487925,12.7,12.7,30,3,2,0,1.0,6.123233995736766e-17,55.0,65.0,70.0,45500.0,132595.0,41050.0,27.419502,26.13617,26.979918,0.1,0.0,0.0,20.630043,21.1883755,19.260252,0.85000005,0.0,4.75,0.1,0.70000005,55.0,,63.92857142857143,4.970148986940082,52662.5,7162.499999999851,55.0
107060.0,121.76,138.0,0,0,0,1,0,7.14,12.000001,26.065332,3.3000002,3.3000002,18.307127,19.0999995,19.0999995,31,3,3,0,1.0,6.123233995736766e-17,55.0,60.0,67.5,76280.0,159257.5,86640.0,27.432001,27.752836,26.188253,0.2,0.0,0.1,18.7487925,21.107125,18.8185845,12.7,0.05,7.75000055,6.7999997,0.1,55.0,,61.785714285714285,5.146658647908935,58147.5,16106.396827037315,55.0
110200.0,121.57,138.0,0,0,0,1,0,7.61,1.5000002,27.111168,0.0,0.0,19.9915,5.3999996,5.3999996,1,4,4,0,0.8660254037844387,-0.4999999999999998,55.0,55.0,65.0,107060.0,185920.0,62800.0,26.065332,27.419502,26.42367,3.3000002,0.1,0.0,18.307127,20.630043,20.694625,19.0999995,0.85000005,0.0,12.000001,6.7999997,55.0,,60.0,5.000000000000062,76280.0,30779.999999999953,56.67
106650.0,121.57,138.0,0,0,0,1,0,7.61,13.900002,27.734085,0.8,0.8,19.849836,10.8,10.8,2,4,5,1,0.8660254037844387,-0.4999999999999998,56.67,55.0,65.0,110200.0,85960.0,23750.0,27.111168,27.432001,25.569498,0.0,0.2,0.0,19.9915,18.7487925,20.6362945,5.3999996,12.7,0.0,1.5000002,12.000001,56.67,,58.81,4.585778741573486,97846.66666666667,18743.151638220534,56.67
141475.0,121.57,138.0,0,0,0,1,0,7.61,0.1,26.929918,1.5,1.5,20.164418,4.14999975,4.14999975,3,4,6,1,0.8660254037844387,-0.4999999999999998,56.67,55.0,65.0,106650.0,59825.0,35600.0,27.734085,26.065332,26.13617,0.8,3.3000002,0.0,19.849836,18.307127,21.1883755,10.8,19.0999995,0.0,13.900002,1.5000002,56.67,,57.620000000000005,3.7087059737866306,107970.0,1942.0865068258945,55.0
105025.0,121.57,138.0,0,0,0,1,0,7.61,0.0,27.606997,0.0,0.0,21.181086,0.350000025,0.350000025,4,4,0,0,0.8660254037844387,-0.4999999999999998,55.0,56.67,60.0,141475.0,52662.5,47450.0,26.929918,27.111168,27.752836,1.5,0.0,0.0,20.164418,19.9915,21.107125,4.14999975,5.3999996,0.05,0.1,13.900002,55.0,,56.191428571428574,1.8547814657568011,119441.66666666667,19163.80594593172,55.0
72750.0,121.18,143.0,0,0,0,1,0,7.61,1.4000001,28.834082,0.0,0.0,21.879001,0.45000002,0.45000002,5,4,1,0,0.8660254037844387,-0.4999999999999998,55.0,56.67,55.0,105025.0,45500.0,65425.0,27.606997,27.734085,27.419502,0.0,0.8,0.1,21.181086,19.849836,20.630043,0.350000025,10.8,0.85000005,0.0,0.1,55.0,,55.47714285714286,0.814876560912442,117716.66666666667,20591.35639857967,55.0
80900.0,120.88,143.0,0,0,0,1,0,7.61,0.0,28.819502,0.0,0.0,22.0654595,0.15,0.15,6,4,2,0,0.8660254037844387,-0.4999999999999998,55.0,55.0,55.0,72750.0,76280.0,84650.0,28.834082,26.929918,27.432001,0.0,1.5,0.2,21.879001,20.164418,18.7487925,0.45000002,4.14999975,12.7,1.4000001,0.0,55.0,,55.47714285714286,0.814876560912442,106416.66666666667,34383.62921992571,65.0
125650.0,121.52,143.0,0,0,0,1,0,7.61,2.5,27.434082,0.6,0.6,20.232127,4.39999975,4.39999975,7,4,3,0,0.8660254037844387,-0.4999999999999998,65.0,55.0,55.0,80900.0,107060.0,42975.0,28.819502,27.606997,26.065332,0.0,0.0,3.3000002,22.0654595,21.181086,18.307127,0.15,0.350000025,19.0999995,0.0,1.4000001,65.0,,56.90571428571429,3.6550324081685717,86225.0,16783.492634132996,65.0
78285.0,121.84,143.0,0,0,0,1,0,7.61,5.9,28.175749,0.1,0.1,20.02796,2.7499999,2.7499999,8,4,4,0,0.8660254037844387,-0.4999999999999998,65.0,55.0,56.67,125650.0,110200.0,81950.0,27.434082,28.834082,27.111168,0.6,0.0,0.0,20.232127,21.879001,19.9915,4.39999975,0.45000002,5.3999996,2.5,0.0,65.0,,58.33428571428572,4.614390017986761,93100.0,28482.143528884833,65.0
72385.0,121.74,143.0,0,0,0,1,0,7.61,3.6999998,27.979918,0.0,0.0,19.5925425,12.6500005,12.6500005,9,4,5,1,0.8660254037844387,-0.4999999999999998,65.0,65.0,56.67,78285.0,106650.0,65700.0,28.175749,28.819502,27.734085,0.1,0.0,0.8,20.02796,22.0654595,19.849836,2.7499999,0.15,10.8,5.9,2.5,65.0,,59.52428571428572,5.155979884699821,94945.0,26623.435634793568,65.0
79875.0,121.74,143.0,0,0,0,1,0,7.61,1.2,26.021584,2.9,2.9,19.4050425,3.0499997,3.0499997,10,4,6,1,0.8660254037844387,-0.4999999999999998,65.0,65.0,55.0,72385.0,141475.0,47500.0,27.979918,27.434082,26.929918,0.0,0.6,1.5,19.5925425,20.232127,20.164418,12.6500005,4.39999975,4.14999975,3.6999998,5.9,65.0,,60.714285714285715,5.345224838248544,92106.66666666667,29198.78265156494,75.0
121975.0,121.74,143.0,0,0,0,1,0,7.61,0.2,27.052835,0.1,0.1,21.117543,0.1,0.1,11,4,0,0,0.8660254037844387,-0.4999999999999998,75.0,65.0,55.0,79875.0,105025.0,69250.0,26.021584,28.175749,27.606997,2.9,0.1,0.0,19.4050425,20.02796,21.181086,3.0499997,2.7499999,0.350000025,1.2,3.6999998,75.0,,63.57142857142857,6.900655593423584,76848.33333333333,3946.268279442062,75.0
57350.0,121.83,143.0,0,0,0,1,0,7.61,1.7000002,28.161165,0.0,0.0,20.275875,5.8000001,5.8000001,12,4,1,0,0.8660254037844387,-0.4999999999999998,75.0,65.0,55.0,121975.0,72750.0,88375.0,27.052835,27.979918,28.834082,0.1,0.0,0.0,21.117543,19.5925425,21.879001,0.1,12.6500005,0.45000002,0.2,1.2,75.0,,66.42857142857143,6.900655593423583,91411.66666666667,26732.247068537465,75.0
82450.0,122.12,143.0,1,0,0,1,0,7.61,5.4000006,28.517418,0.0,0.0,20.7435855,7.25,7.25,13,4,2,0,0.8660254037844387,-0.4999999999999998,75.0,75.0,65.0,57350.0,80900.0,35506.0,28.161165,26.021584,28.819502,0.0,2.9,0.0,20.275875,19.4050425,22.0654595,5.8000001,3.0499997,0.15,1.7000002,0.2,75.0,,69.28571428571429,5.345224838248536,86400.0,32802.88668699748,55.0
107950.0,122.19,143.0,1,0,0,1,0,7.61,0.0,28.467415,0.0,0.0,22.312335,0.05,0.05,14,4,3,0,0.8660254037844387,-0.4999999999999998,55.0,75.0,65.0,82450.0,125650.0,56500.0,28.517418,27.052835,27.434082,0.0,0.1,0.6,20.7435855,21.117543,20.232127,7.25,0.1,4.39999975,5.4000006,1.7000002,55.0,,67.85714285714286,7.55928946018458,87258.33333333333,32579.7131407465,66.67
93750.0,122.19,143.0,0,0,0,1,0,7.61,0.0,27.542418,0.0,0.0,22.544626,0.2,0.2,15,4,4,0,0.8660254037844387,-0.4999999999999998,66.67,75.0,65.0,107950.0,78285.0,93695.0,28.467415,28.161165,28.175749,0.0,0.0,0.1,22.312335,20.275875,20.02796,0.05,5.8000001,2.7499999,0.0,5.4000006,66.67,,68.09571428571428,7.48002641961215,82583.33333333333,25300.26350323906,56.67
77935.0,122.19,143.0,0,0,0,1,0,7.61,0.0,27.479914,0.0,0.0,22.7550435,0.0,0.0,16,4,5,1,0.8660254037844387,-0.4999999999999998,56.67,55.0,65.0,93750.0,72385.0,107243.0,27.542418,28.517418,27.979918,0.0,0.0,0.0,22.544626,20.7435855,19.5925425,0.2,7.25,12.6500005,0.0,0.0,56.67,,66.90571428571428,8.628978033623822,94716.66666666667,12777.454102180513,56.67
40075.0,122.19,143.0,0,0,0,1,0,7.61,0.0,28.261168,0.0,0.0,22.9998335,0.0,0.0,17,4,6,1,0.8660254037844387,-0.4999999999999998,56.67,66.67,75.0,77935.0,79875.0,93260.0,27.479914,28.467415,26.021584,0.0,0.0,2.9,22.7550435,22.312335,19.4050425,0.0,0.05,3.0499997,0.0,0.0,56.67,,65.71571428571428,9.469081013387509,93211.66666666667,15014.739702483348,55.0
76885.0,122.19,143.0,0,0,0,1,0,7.61,0.0,29.72783,0.0,0.0,23.0977515,0.0,0.0,18,4,0,0,0.8660254037844387,-0.4999999999999998,55.0,56.67,75.0,40075.0,121975.0,97000.0,28.261168,27.542418,27.052835,0.0,0.0,0.1,22.9998335,22.544626,21.117543,0.0,0.2,0.1,0.0,0.0,55.0,,62.85857142857143,9.214722691742544,70586.66666666667,27581.695167870505,55.0
64475.0,122.32,143.0,0,0,0,1,0,7.61,1.4,29.671587,0.7,0.7,21.5987925,3.0,3.0,19,4,1,0,0.8660254037844387,-0.4999999999999998,55.0,56.67,75.0,76885.0,57350.0,50625.0,29.72783,27.479914,28.161165,0.0,0.0,0.0,23.0977515,22.7550435,20.275875,0.0,0.0,5.8000001,0.0,0.0,55.0,,60.00142857142857,7.817359802754065,64965.0,21561.764770073856,56.67
48450.0,122.72,143.0,0,0,0,1,0,7.61,12.3,28.034082,0.0,0.0,19.9987945,16.599999,16.599999,20,4,2,0,0.8660254037844387,-0.4999999999999998,56.67,55.0,55.0,64475.0,82450.0,55575.0,29.671587,28.261168,28.517418,0.7,0.0,0.0,21.5987925,22.9998335,20.7435855,3.0,0.0,7.25,1.4,0.0,56.67,,57.38285714285714,4.179504413546904,60478.333333333336,18727.62754150487,56.67
46575.0,122.24,143.0,0,0,0,1,0,7.61,3.2999997,28.461166,0.0,0.0,20.350876,3.6499998,3.6499998,21,4,3,0,0.8660254037844387,-0.4999999999999998,56.67,55.0,66.67,48450.0,107950.0,97350.0,28.034082,29.72783,28.467415,0.0,0.0,0.0,19.9987945,23.0977515,22.312335,16.599999,0.0,0.05,12.3,1.4,56.67,,57.621428571428574,4.066966226281597,63270.0,14255.747086701498,55.0
59156.0,122.14,143.0,0,0,0,1,0,7.61,1.0,28.211168,1.0000001,1.0000001,20.6362925,2.55,2.55,22,4,4,0,0.8660254037844387,-0.4999999999999998,55.0,56.67,56.67,46575.0,93750.0,132595.0,28.461166,29.671587,27.542418,0.0,0.7,0.0,20.350876,21.5987925,22.544626,3.6499998,3.0,0.2,3.2999997,12.3,55.0,,55.954285714285724,0.8926525479880282,53166.666666666664,9838.074422026506,56.67
48750.0,122.68,143.0,0,0,0,1,0,7.61,0.0,28.732,0.0,0.0,22.4665,0.0,0.0,23,4,5,1,0.8660254037844387,-0.4999999999999998,56.67,56.67,56.67,59156.0,77935.0,159257.5,28.211168,28.034082,27.479914,1.0000001,0.0,0.0,20.6362925,19.9987945,22.7550435,2.55,16.599999,0.0,1.0,3.2999997,56.67,,55.95428571428572,0.8926525479880282,51393.666666666664,6787.434738789927,56.67
47700.0,122.68,143.0,0,0,0,1,0,7.61,0.0,27.892416,0.0,0.0,23.3269185,0.0,0.0,24,4,6,1,0.8660254037844387,-0.4999999999999998,56.67,55.0,55.0,48750.0,40075.0,185920.0,28.732,28.461166,28.261168,0.0,0.0,0.0,22.4665,20.350876,22.9998335,0.0,3.6499998,0.0,0.0,1.0,56.67,,55.95428571428572,0.8926525479880282,51493.666666666664,6724.29701406268,55.0
39500.0,122.68,143.0,0,0,0,1,0,7.61,0.0,28.082,0.0,0.0,23.484209,0.1,0.1,25,4,0,0,0.8660254037844387,-0.4999999999999998,55.0,56.67,55.0,47700.0,76885.0,85960.0,27.892416,28.211168,29.72783,0.0,1.0000001,0.0,23.3269185,20.6362925,23.0977515,0.0,2.55,0.0,0.0,0.0,55.0,,55.95428571428572,0.8926525479880282,51868.666666666664,6332.8149612421375,65.0
16500.0,123.01,143.0,0,0,0,1,0,7.61,0.5,29.002832,0.0,0.0,23.247752,0.05,0.05,26,4,1,0,0.8660254037844387,-0.4999999999999998,65.0,56.67,56.67,39500.0,64475.0,59825.0,28.082,28.732,29.671587,0.0,0.0,0.7,23.484209,22.4665,21.5987925,0.1,0.0,3.0,0.0,0.0,65.0,,57.38285714285714,3.4498681824370303,45316.666666666664,5064.665174849433,56.67
22200.0,122.84,143.0,0,0,0,1,0,7.61,0.0,29.279913,0.4,0.4,23.239418,0.0,0.0,27,4,2,0,0.8660254037844387,-0.4999999999999998,56.67,55.0,56.67,16500.0,48450.0,52662.5,29.002832,27.892416,28.034082,0.0,0.0,0.0,23.247752,23.3269185,19.9987945,0.05,0.0,16.599999,0.5,0.0,56.67,,57.38285714285714,3.4498681824370303,34566.666666666664,16174.465472878332,55.0
27050.0,122.76,143.0,0,0,0,1,0,7.61,0.0,30.332,0.0,0.0,22.8081665,1.7,1.7,28,4,3,0,0.8660254037844387,-0.4999999999999998,55.0,65.0,55.0,22200.0,46575.0,45500.0,29.279913,28.082,28.461166,0.4,0.0,0.0,23.239418,23.484209,20.350876,0.0,0.1,3.6499998,0.0,0.5,55.0,,57.144285714285715,3.56326094630038,26066.666666666668,11977.61801583828,66.67
49650.0,122.68,143.0,0,0,0,1,0,7.61,6.0,28.973665,6.7,6.7,21.879004,2.2000001,2.2000001,29,4,4,0,0.8660254037844387,-0.4999999999999998,66.67,56.67,56.67,27050.0,59156.0,76280.0,30.332,29.002832,28.211168,0.0,0.0,1.0000001,22.8081665,23.247752,20.6362925,1.7,0.05,2.55,0.0,0.0,66.67,,58.811428571428564,4.87966333733334,21916.666666666668,5280.703867225841,66.67
8450.0,122.59,143.0,0,0,0,1,0,7.61,17.7,27.729914,0.5,0.5,19.9040005,8.24999985,8.24999985,30,4,5,1,0.8660254037844387,-0.4999999999999998,66.67,55.0,56.67,49650.0,48750.0,107060.0,28.973665,29.279913,28.732,6.7,0.4,0.0,21.879004,23.239418,22.4665,2.2000001,0.0,0.0,6.0,0.0,66.67,,60.24,5.564057272650431,32966.666666666664,14650.284411346194,66.67
40175.0,122.59,143.0,0,0,0,1,0,7.04,30.799997,26.550749,9.3,9.3,19.3394165,13.500001,13.500001,1,5,6,1,0.4999999999999999,-0.8660254037844387,66.67,66.67,55.0,8450.0,47700.0,110200.0,27.729914,30.332,27.892416,0.5,0.0,0.0,19.9040005,22.8081665,23.3269185,8.24999985,1.7,0.0,17.7,6.0,66.67,,61.66857142857143,5.774465137053681,28383.333333333332,20632.337078802622,66.67
35700.0,122.59,143.0,0,0,0,1,0,7.04,13.0,26.05075,10.3,10.3,19.7685855,9.8000005,9.8000005,2,5,0,0,0.4999999999999999,-0.8660254037844387,66.67,66.67,65.0,40175.0,39500.0,106650.0,26.550749,28.973665,28.082,9.3,6.7,0.0,19.3394165,21.879004,23.484209,13.500001,2.2000001,0.1,30.799997,17.7,66.67,,63.33571428571429,5.182592199349916,32758.333333333332,21578.11873943911,66.67
42375.0,122.73,143.0,0,0,0,1,0,7.04,2.0,26.30075,0.0,0.0,20.6373345,1.94999985,1.94999985,3,5,1,0,0.4999999999999999,-0.8660254037844387,66.67,66.67,56.67,35700.0,16500.0,141475.0,26.05075,27.729914,29.002832,10.3,0.5,0.0,19.7685855,19.9040005,23.247752,9.8000005,8.24999985,0.05,13.0,30.799997,66.67,,63.574285714285715,5.308872627161934,28108.333333333332,17171.0208879185,85.0
33470.0,122.73,143.0,0,0,0,1,0,7.04,18.300001,26.471582,2.0,2.0,19.3123345,18.05,18.05,4,5,2,0,0.4999999999999999,-0.8660254037844387,85.0,66.67,55.0,42375.0,22200.0,105025.0,26.30075,26.550749,29.279913,0.0,9.3,0.4,20.6373345,19.3394165,23.239418,1.94999985,13.500001,0.0,2.0,13.0,85.0,,67.62142857142858,8.811368468388709,39416.666666666664,3401.5008942131544,76.67
18125.0,122.57,143.0,0,0,0,1,0,7.04,14.700001,26.319502,2.1,2.1,18.965458,14.650000250000002,14.650000250000002,5,5,3,0,0.4999999999999999,-0.8660254037844387,76.67,66.67,66.67,33470.0,27050.0,72750.0,26.471582,26.05075,30.332,2.0,10.3,0.0,19.3123345,19.7685855,22.8081665,18.05,9.8000005,1.7,18.300001,2.0,76.67,,70.71714285714286,7.318166241816148,37181.666666666664,4633.708917630996,76.67
29450.0,122.32,143.0,0,0,0,1,0,7.04,30.800001,27.15908,0.5,0.5,19.460249,7.5999995,7.5999995,6,5,4,0,0.4999999999999999,-0.8660254037844387,76.67,85.0,66.67,18125.0,49650.0,80900.0,26.319502,26.30075,28.973665,2.1,0.0,6.7,18.965458,20.6373345,21.879004,14.650000250000002,1.94999985,2.2000001,14.700001,18.300001,76.67,,72.14571428571429,7.372299182622443,31323.333333333332,12266.693047978879,66.67
28250.0,123.37,143.0,0,0,0,1,0,7.04,11.6,27.00075,0.8,0.8,20.0029595,6.6999995000000006,6.6999995000000006,7,5,5,1,0.4999999999999999,-0.8660254037844387,66.67,76.67,66.67,29450.0,8450.0,125650.0,27.15908,26.471582,27.729914,0.5,2.0,0.5,19.460249,19.3123345,19.9040005,7.5999995,18.05,8.24999985,30.800001,14.700001,66.67,,72.14571428571429,7.372299182622443,27015.0,7957.020485081102,66.67
31000.0,123.37,143.0,0,0,0,1,0,7.04,5.7,27.615332,0.6,0.6,20.527958,2.3499999000000003,2.3499999000000003,8,5,6,1,0.4999999999999999,-0.8660254037844387,66.67,76.67,66.67,28250.0,40175.0,78285.0,27.00075,26.319502,26.550749,0.8,2.1,9.3,20.0029595,18.965458,19.3394165,6.6999995000000006,14.650000250000002,13.500001,11.6,30.800001,66.67,,72.14571428571428,7.372299182622443,25275.0,6221.083105054971,65.0
48675.0,123.37,143.0,0,0,0,1,0,7.04,0.2,28.277834,0.0,0.0,21.343586,0.25,0.25,9,5,0,0,0.4999999999999999,-0.8660254037844387,65.0,66.67,66.67,31000.0,35700.0,72385.0,27.615332,27.15908,26.05075,0.6,0.5,10.3,20.527958,19.460249,19.7685855,2.3499999000000003,7.5999995,9.8000005,5.7,11.6,65.0,,71.90714285714286,7.602457309505754,29566.666666666668,1378.7071238422948,75.0
16250.0,124.25,143.0,0,0,0,1,0,7.04,5.4,28.694502,0.0,0.0,21.9362915,4.249999949999999,4.249999949999999,10,5,1,0,0.4999999999999999,-0.8660254037844387,75.0,66.67,85.0,48675.0,42375.0,79875.0,28.277834,27.00075,26.30075,0.0,0.8,0.0,21.343586,20.0029595,20.6373345,0.25,6.6999995000000006,1.94999985,0.2,5.7,75.0,,73.09714285714287,7.291656680265291,35975.0,11084.138441935835,76.67
22000.0,124.04,143.0,0,0,0,1,0,7.04,6.2999997,29.077835,0.0,0.0,22.0206665,0.95000005,0.95000005,11,5,2,0,0.4999999999999999,-0.8660254037844387,76.67,65.0,76.67,16250.0,33470.0,121975.0,28.694502,27.615332,26.471582,0.0,0.6,2.0,21.9362915,20.527958,19.3123345,4.249999949999999,2.3499999000000003,18.05,5.4,0.2,76.67,,71.90714285714286,5.480026503237989,31975.0,16234.47335148264,66.67
11250.0,123.89,143.0,0,0,0,1,0,7.04,4.4,29.231997,2.4,2.4,22.299835,1.05000005,1.05000005,12,5,3,0,0.4999999999999999,-0.8660254037844387,66.67,75.0,76.67,22000.0,18125.0,57350.0,29.077835,28.277834,26.319502,0.0,0.0,2.1,22.0206665,21.343586,18.965458,0.95000005,0.25,14.650000250000002,6.2999997,5.4,66.67,,70.47857142857143,5.33293674120691,28975.0,17301.24634238817,65.0
12958.33,124.17,143.0,0,0,0,1,0,7.04,7.7,28.563253,1.1,1.1,21.804001,6.4999995,6.4999995,13,5,4,0,0.4999999999999999,-0.8660254037844387,65.0,76.67,66.67,11250.0,29450.0,82450.0,29.231997,28.694502,27.15908,2.4,0.0,0.5,22.299835,21.9362915,19.460249,1.05000005,4.249999949999999,7.5999995,4.4,6.2999997,65.0,,68.81142857142858,4.8796633373332785,16500.0,5379.358697837578,73.61
14666.67,124.23,143.0,0,0,0,1,0,7.04,5.0,26.859085,19.800001,19.800001,22.304,2.4,2.4,14,5,5,1,0.4999999999999999,-0.8660254037844387,73.61,66.67,66.67,12958.33,28250.0,107950.0,28.563253,29.077835,27.00075,1.1,0.0,0.8,21.804001,22.0206665,20.0029595,6.4999995,0.95000005,6.6999995000000006,7.7,4.4,73.61,,69.80285714285715,5.073242599776869,15402.776666666667,5776.860274373459,82.22
16375.0,124.23,143.0,0,0,0,1,0,7.04,26.9,29.261164,5.7,5.7,21.991502,8.8500005,8.8500005,15,5,6,1,0.4999999999999999,-0.8660254037844387,82.22,65.0,65.0,14666.67,31000.0,93750.0,26.859085,29.231997,27.615332,19.800001,2.4,0.6,22.304,22.299835,20.527958,2.4,1.05000005,2.3499999000000003,5.0,7.7,82.22,,72.02428571428571,6.636441961229091,12958.333333333334,1708.3350000027353,90.84
18083.33,124.23,143.0,0,0,0,1,0,7.04,6.9,28.798662,4.3,4.3,21.959209,15.4500015,15.4500015,16,5,0,0,0.4999999999999999,-0.8660254037844387,90.84,73.61,75.0,16375.0,48675.0,77935.0,29.261164,28.563253,28.277834,5.7,1.1,0.0,21.991502,21.804001,21.343586,8.8500005,6.4999995,0.25,26.9,5.0,90.84,,75.71571428571428,8.88405098503843,14666.666666666666,1708.3350000027044,99.45
19791.67,124.23,143.0,0,0,0,1,0,7.04,0.3,28.944498,0.0,0.0,23.2571255,1.55,1.55,17,5,1,0,0.4999999999999999,-0.8660254037844387,99.45,82.22,76.67,18083.33,16250.0,40075.0,28.798662,26.859085,28.694502,4.3,19.800001,0.0,21.959209,22.304,21.9362915,15.4500015,2.4,4.249999949999999,6.9,26.9,99.45,,79.20857142857143,12.589426024209684,16375.0,1708.3300000002343,108.06
21500.0,124.41,143.0,0,0,0,1,0,7.04,1.0,29.879913,0.0,0.0,22.6623345,2.0999999000000003,2.0999999000000003,18,5,2,0,0.4999999999999999,-0.8660254037844387,108.06,90.84,66.67,19791.67,22000.0,76885.0,28.944498,29.261164,29.077835,0.0,5.7,0.0,23.2571255,21.991502,22.0206665,1.55,8.8500005,0.95000005,0.3,6.9,108.06,,83.69285714285715,16.513432627496247,18083.333333333332,1708.3350000026396,116.67
4400.0,124.44,143.0,0,0,0,1,0,7.04,2.2,29.117414,0.8000001,0.8000001,22.474833,2.15,2.15,19,5,3,0,0.4999999999999999,-0.8660254037844387,116.67,99.45,65.0,21500.0,11250.0,64475.0,29.879913,28.798662,29.231997,0.0,4.3,2.4,22.6623345,21.959209,22.299835,2.0999999000000003,15.4500015,1.05000005,1.0,0.3,116.67,,90.83571428571429,18.604355096896782,19791.666666666668,1708.33500000261,115.0
2200.0,124.67,143.0,0,0,0,1,0,7.04,15.6,28.940332,1.2,1.2,21.4956685,31.250002,31.250002,20,5,4,0,0.4999999999999999,-0.8660254037844387,115.0,108.06,73.61,4400.0,12958.33,48450.0,29.117414,28.944498,28.563253,0.8000001,0.0,1.1,22.474833,23.2571255,21.804001,2.15,1.55,6.4999995,2.2,1.0,115.0,,97.97857142857141,16.512711697932858,15230.556666666665,9418.349968526025,115.0
11600.0,124.38,143.0,0,0,0,1,0,7.04,8.199999,27.16742,14.0,14.0,20.463377,20.1500005,20.1500005,21,5,5,1,0.4999999999999999,-0.8660254037844387,115.0,116.67,82.22,2200.0,14666.67,46575.0,28.940332,29.879913,26.859085,1.2,0.0,19.800001,21.4956685,22.6623345,22.304,31.250002,2.0999999000000003,2.4,15.6,2.2,115.0,,103.89142857142858,13.460971273242093,9366.666666666666,10565.194429509309,115.0
21000.0,124.38,163.0,0,0,0,1,0,7.04,1.9,26.427834,7.7000003,7.7000003,20.369624,1.75000005,1.75000005,22,5,6,1,0.4999999999999999,-0.8660254037844387,115.0,115.0,90.84,11600.0,16375.0,59156.0,27.16742,29.117414,29.261164,14.0,0.8000001,5.7,20.463377,22.474833,21.991502,20.1500005,2.15,8.8500005,8.199999,15.6,115.0,,108.57428571428571,9.894712152024942,6066.666666666667,4916.638417998086,95.0
11900.0,124.38,163.0,0,0,0,1,0,7.04,13.4,26.9945,3.0,3.0,19.864420000000003,6.89999985,6.89999985,23,5,0,0,0.4999999999999999,-0.8660254037844387,95.0,115.0,99.45,21000.0,18083.33,48750.0,26.427834,28.940332,28.798662,7.7000003,1.2,4.3,20.369624,21.4956685,21.959209,1.75000005,31.250002,15.4500015,1.9,8.199999,95.0,,109.16857142857143,8.705516313563248,11600.0,9400.000000000056,125.0
