Supply_Volume,USD_TO_NPR,Diesel,is_festival,Season_Autumn,Season_Monsoon,Season_Spring,Season_Winter,Inflation,Kathmandu_Rainfall_MM,Sarlahi_Temperature,Sarlahi_Rainfall_MM,Hilly_Temperature,Hilly_Rainfall_MM,day,month,day_of_week,is_weekend,month_sin,month_cos,Average_Price
23150.0,133.86,159.0,0,0,0,1,0,4.4,0.0,29.073668,0.0,24.1185865,0.0,3,5,4,0,0.4999999999999999,-0.8660254037844387,35.0
12500.0,133.78,159.0,0,0,0,1,0,4.4,0.0,30.00908,0.0,24.250874,0.0,4,5,5,1,0.4999999999999999,-0.8660254037844387,37.5
4500.0,133.78,159.0,0,0,0,1,0,4.4,0.0,30.179914,0.0,23.6310855,0.0,5,5,6,1,0.4999999999999999,-0.8660254037844387,45.0
2320.0,133.78,159.0,0,0,0,1,0,4.4,0.4,29.542418,0.9,23.2664995,1.9,6,5,0,0,0.4999999999999999,-0.8660254037844387,35.0
140.0,133.89,159.0,0,0,0,1,0,4.4,10.1,27.148668,15.4,18.990458500000003,21.3500015,7,5,1,0,0.4999999999999999,-0.8660254037844387,37.5
280.0,133.92,159.0,0,0,0,1,0,4.4,17.700003,25.00075,23.2,18.805043,6.55000065,8,5,2,0,0.4999999999999999,-0.8660254037844387,40.0
11315.000000000002,133.94,159.0,0,0,0,1,0,4.4,5.6,26.502836,0.2,20.1133745,1.85000015,9,5,3,0,0.4999999999999999,-0.8660254037844387,45.0
22350.0,133.91,159.0,0,0,0,1,0,4.4,1.3000001,26.627836,1.7,20.101917,9.95,10,5,4,0,0.4999999999999999,-0.8660254037844387,45.0
18112.5,133.91,159.0,0,0,0,1,0,4.4,10.200001,28.019499,4.2999997,20.74671,8.850000999999999,11,5,5,1,0.4999999999999999,-0.8660254037844387,43.75
13875.0,133.91,159.0,0,0,0,1,0,4.4,22.100002,25.952835,8.300001,20.229,4.6,12,5,6,1,0.4999999999999999,-0.8660254037844387,42.5
9637.5,133.91,159.0,0,0,0,1,0,4.4,6.0,27.74867,0.0,21.0706665,1.9,13,5,0,0,0.4999999999999999,-0.8660254037844387,41.25
5400.0,133.96,159.0,0,0,0,1,0,4.4,1.0000001,29.165335,0.0,22.467543,0.2,14,5,1,0,0.4999999999999999,-0.8660254037844387,40.0
16262.500000000002,133.92,159.0,0,0,0,1,0,4.4,0.9,30.373665,0.2,23.472753500000003,0.8500000000000001,15,5,2,0,0.4999999999999999,-0.8660254037844387,38.33
27125.0,133.91,154.0,0,0,0,1,0,4.4,0.3,30.58825,0.0,24.636294,0.25,16,5,3,0,0.4999999999999999,-0.8660254037844387,35.0
22700.0,133.91,154.0,0,0,0,1,0,4.4,0.0,30.679916,0.0,24.8852505,0.0,17,5,4,0,0.4999999999999999,-0.8660254037844387,37.0
18275.0,133.64,154.0,0,0,0,1,0,4.4,2.6000001,31.192415,1.3000001,24.9644175,7.9,18,5,5,1,0.4999999999999999,-0.8660254037844387,39.0
13850.0,133.64,154.0,0,0,0,1,0,4.4,5.7999997,29.72158,12.900001,23.411294,3.65,19,5,6,1,0.4999999999999999,-0.8660254037844387,41.0
9425.0,133.64,154.0,0,0,0,1,0,4.4,3.0,29.121584,0.2,22.973793,3.90000015,20,5,0,0,0.4999999999999999,-0.8660254037844387,43.0
5000.0,133.64,154.0,0,0,0,1,0,4.4,3.1000004,29.211166,0.0,22.7769165,2.1,21,5,1,0,0.4999999999999999,-0.8660254037844387,45.0
7458.33,133.6,154.0,0,0,0,1,0,4.4,1.6,29.402832,0.0,22.7717095,2.69999985,22,5,2,0,0.4999999999999999,-0.8660254037844387,45.0
9916.67,133.56,154.0,0,0,0,1,0,4.4,1.4000001,29.617416,0.0,22.8217075,0.55,23,5,3,0,0.4999999999999999,-0.8660254037844387,45.0
12375.0,133.56,154.0,0,0,0,1,0,4.4,3.7,31.448668,0.2,24.4144155,0.75,24,5,4,0,0.4999999999999999,-0.8660254037844387,45.0
8250.0,133.26,154.0,0,0,0,1,0,4.4,7.4,32.894497,0.0,24.695671,2.4,25,5,5,1,0.4999999999999999,-0.8660254037844387,48.33
4125.0,133.26,154.0,0,0,0,1,0,4.4,1.6000001,32.67158,0.8,24.864418,2.3499999000000003,26,5,6,1,0.4999999999999999,-0.8660254037844387,51.67
5306.25,133.26,154.0,0,0,0,1,0,4.4,13.200001,31.73408,0.0,24.1685845,11.34999925,27,5,0,0,0.4999999999999999,-0.8660254037844387,55.0
6487.5,133.32,154.0,0,0,0,1,0,4.4,5.9,31.736168,0.0,22.7508755,8.0499995,28,5,1,0,0.4999999999999999,-0.8660254037844387,45.0
7668.75,133.39,154.0,0,0,0,1,0,4.4,0.70000005,33.629917,0.0,24.7998345,3.04999985,29,5,2,0,0.4999999999999999,-0.8660254037844387,55.0
8850.0,133.66,154.0,0,0,0,1,0,4.4,0.0,32.80908,11.3,25.984209,0.800000025,30,5,3,0,0.4999999999999999,-0.8660254037844387,55.0
9900.0,133.62,153.0,0,0,0,1,0,4.4,0.5,31.225748,0.0,24.9342105,0.8,31,5,4,0,0.4999999999999999,-0.8660254037844387,65.0
10950.0,133.85,153.0,0,0,1,0,0,4.17,1.8000001,31.534082,0.0,23.550876,2.10000005,1,6,5,1,1.2246467991473532e-16,-1.0,65.0
12000.0,133.85,153.0,0,0,1,0,0,4.17,0.1,29.81325,4.8,24.0092095,1.6000001,2,6,6,1,1.2246467991473532e-16,-1.0,75.0
8750.0,133.85,153.0,0,0,1,0,0,4.17,1.6,30.084082,2.9,23.198792500000003,2.44999995,3,6,0,0,1.2246467991473532e-16,-1.0,55.0
8958.333333333334,133.34,153.0,0,0,1,0,0,4.17,3.8999999,29.92366,1.7,23.405045,5.44999975,4,6,1,0,1.2246467991473532e-16,-1.0,55.0
9166.666666666666,133.96,153.0,0,0,1,0,0,4.17,2.8000002,29.490334,22.7,22.455044,6.00000015,5,6,2,0,1.2246467991473532e-16,-1.0,50.0
9375.0,133.7,153.0,0,0,1,0,0,4.17,1.4000001,28.804916,31.8,23.317543,3.75,6,6,3,0,1.2246467991473532e-16,-1.0,65.0
9583.333333333334,133.86,153.0,0,0,1,0,0,4.17,9.599999,29.13408,0.1,22.668587,5.10000025,7,6,4,0,1.2246467991473532e-16,-1.0,45.0
9791.666666666666,133.7,153.0,0,0,1,0,0,4.17,2.3,30.379915,0.1,23.6248365,2.69999985,8,6,5,1,1.2246467991473532e-16,-1.0,55.0
10000.0,133.7,153.0,0,0,1,0,0,4.17,0.2,30.904917,0.0,24.950875,0.1,9,6,6,1,1.2246467991473532e-16,-1.0,55.0
5000.0,133.7,153.0,0,0,1,0,0,4.17,0.0,31.346582,0.0,25.426918,0.0,10,6,0,0,1.2246467991473532e-16,-1.0,55.0
4921.875,133.92,153.0,0,0,1,0,0,4.17,1.0,31.0195,0.4,24.9352495,4.1000002,11,6,1,0,1.2246467991473532e-16,-1.0,55.0
4843.75,134.01,153.0,0,0,1,0,0,4.17,1.6000001,31.732,0.0,25.046712,2.24999985,12,6,2,0,1.2246467991473532e-16,-1.0,43.33
4765.625,133.98,153.0,0,0,1,0,0,4.17,3.7,30.738245,3.6,24.6279605,8.5,13,6,3,0,1.2246467991473532e-16,-1.0,55.0
4687.5,133.98,153.0,0,0,1,0,0,4.17,3.6,29.109083,9.2,24.07275,11.7499999,14,6,4,0,1.2246467991473532e-16,-1.0,43.33
4609.375,134.0,153.0,0,0,1,0,0,4.17,1.7,29.225746,14.3,24.5789995,9.15,15,6,5,1,1.2246467991473532e-16,-1.0,45.0
4531.25,134.0,153.0,0,0,1,0,0,4.17,4.8999996,28.990332,1.4000001,23.9665015,13.3000009,16,6,6,1,1.2246467991473532e-16,-1.0,65.0
4453.125,134.0,153.0,0,0,1,0,0,4.17,8.2,30.454916,0.1,23.7321275,18.2000025,17,6,0,0,1.2246467991473532e-16,-1.0,35.0
4375.0,134.0,153.0,0,0,1,0,0,4.17,9.400001,29.427834,2.8999999,23.2539995,25.9000005,18,6,1,0,1.2246467991473532e-16,-1.0,55.0
4296.875,133.76,153.0,0,0,1,0,0,4.17,19.5,27.509085,30.399998,22.5644185,30.7500035,19,6,2,0,1.2246467991473532e-16,-1.0,55.0
4218.75,133.84,153.0,0,0,1,0,0,4.17,21.2,27.5445,1.4000001,23.143583,11.549999799999998,20,6,3,0,1.2246467991473532e-16,-1.0,55.0
4140.625,134.15,153.0,0,0,1,0,0,4.17,2.6,28.4695,0.6,23.067541,9.1500009,21,6,4,0,1.2246467991473532e-16,-1.0,56.67
4062.5,133.96,153.0,0,0,1,0,0,4.17,2.1999998,28.834085,2.8,23.335251,4.25,22,6,5,1,1.2246467991473532e-16,-1.0,65.0
3984.375,133.96,153.0,0,0,1,0,0,4.17,12.800001,30.16117,1.3000001,24.007126,3.00000005,23,6,6,1,1.2246467991473532e-16,-1.0,65.0
3906.25,133.96,153.0,0,0,1,0,0,4.17,1.2,30.26325,3.6,24.3623335,2.70000005,24,6,0,0,1.2246467991473532e-16,-1.0,65.0
3828.125,133.84,153.0,0,0,1,0,0,4.17,6.7000003,28.952835,16.600002,24.21025,6.24999875,25,6,1,0,1.2246467991473532e-16,-1.0,65.0
3750.0,133.8,153.0,0,0,1,0,0,4.17,79.89999,27.202833,47.5,23.367545,13.29999985,26,6,2,0,1.2246467991473532e-16,-1.0,66.67
3671.875,134.02,153.0,0,0,1,0,0,4.17,3.6000001,29.76533,1.7,23.749833,6.349999950000001,27,6,3,0,1.2246467991473532e-16,-1.0,75.0
3593.75,133.84,153.0,0,0,1,0,0,4.17,13.5,29.154915,3.3,23.4456675,11.1999995,28,6,4,0,1.2246467991473532e-16,-1.0,66.67
3515.625,133.72,153.0,0,0,1,0,0,4.17,13.4,28.752836,9.7,23.3383755,20.350001,29,6,5,1,1.2246467991473532e-16,-1.0,65.0
3437.5,133.72,157.0,0,0,1,0,0,4.17,10.300002,28.336166,13.0,23.07692,23.200001,30,6,6,1,1.2246467991473532e-16,-1.0,75.0
3359.375,133.72,157.0,0,0,1,0,0,3.57,12.899999,27.607004,23.7,23.489418,9.00000015,1,7,0,0,-0.4999999999999997,-0.8660254037844388,66.67
3281.25,133.81,157.0,0,0,1,0,0,3.57,72.00001,27.959085,44.399994,23.209209,20.3500015,2,7,1,0,-0.4999999999999997,-0.8660254037844388,65.0
3203.125,133.92,157.0,0,0,1,0,0,3.57,22.199999,28.373667,0.0,23.1914995,12.9000005,3,7,2,0,-0.4999999999999997,-0.8660254037844388,66.67
3125.0,133.96,157.0,0,0,1,0,0,3.57,34.999996,28.115335,8.099999,23.186294,17.7999985,4,7,3,0,-0.4999999999999997,-0.8660254037844388,75.0
3046.875,133.9,157.0,0,0,1,0,0,3.57,40.5,26.436163,46.6,22.6446265,17.7499995,5,7,4,0,-0.4999999999999997,-0.8660254037844388,76.67
2968.75,133.88,157.0,0,0,1,0,0,3.57,97.3,25.688253,27.800001,21.739417000000003,99.2,6,7,5,1,-0.4999999999999997,-0.8660254037844388,76.67
2890.625,133.88,157.0,0,0,1,0,0,3.57,13.599999,27.146585,5.1,22.695669,1.7000001,7,7,6,1,-0.4999999999999997,-0.8660254037844388,95.0
2812.5,133.88,157.0,0,0,1,0,0,3.57,2.1,28.34658,1.0,23.20192,2.20000025,8,7,0,0,-0.4999999999999997,-0.8660254037844388,110.0
2734.375,133.9,157.0,0,0,1,0,0,3.57,5.9999995,27.95075,31.7,23.6050425,10.7500005,9,7,1,0,-0.4999999999999997,-0.8660254037844388,110.0
2656.25,133.88,157.0,0,0,1,0,0,3.57,7.4999995,26.936167,34.200005,23.1987925,14.400001,10,7,2,0,-0.4999999999999997,-0.8660254037844388,110.0
2578.125,133.94,157.0,0,0,1,0,0,3.57,32.199997,27.546585,19.599998,23.1748325,41.25,11,7,3,0,-0.4999999999999997,-0.8660254037844388,115.0
2500.0,134.0,157.0,0,0,1,0,0,3.57,120.59998,26.51325,41.6,22.3050425,47.949999,12,7,4,0,-0.4999999999999997,-0.8660254037844388,110.0
2516.0714285714284,133.96,157.0,0,0,1,0,0,3.57,6.5,27.975752,11.3,23.4748345,3.0000001000000003,13,7,5,1,-0.4999999999999997,-0.8660254037844388,120.0
2532.1428571428573,133.96,157.0,0,0,1,0,0,3.57,44.399994,28.921585,30.1,24.265457,8.85,14,7,6,1,-0.4999999999999997,-0.8660254037844388,115.0
2548.214285714286,133.96,160.0,0,0,1,0,0,3.57,12.200001,30.077835,2.6999996,24.4977515,14.649999,15,7,0,0,-0.4999999999999997,-0.8660254037844388,120.0
2564.285714285714,134.06,160.0,0,0,1,0,0,3.57,9.4,29.429914,6.2000003,23.770668,14.750001,16,7,1,0,-0.4999999999999997,-0.8660254037844388,115.0
2580.3571428571427,134.04,160.0,0,0,1,0,0,3.57,34.7,28.99659,3.3,23.745669,21.3000015,17,7,2,0,-0.4999999999999997,-0.8660254037844388,125.0
2596.428571428572,134.04,160.0,0,0,1,0,0,3.57,28.3,29.877832,6.7,23.9540025,4.5000001,18,7,3,0,-0.4999999999999997,-0.8660254037844388,110.0
2612.5,134.15,160.0,0,0,1,0,0,3.57,19.2,29.55075,17.1,23.887333,10.450001,19,7,4,0,-0.4999999999999997,-0.8660254037844388,116.67
2628.5714285714284,134.17,160.0,0,0,1,0,0,3.57,13.299999,30.088251,6.8999996,24.352959,6.5999998,20,7,5,1,-0.4999999999999997,-0.8660254037844388,90.0
2644.6428571428573,134.17,160.0,0,0,1,0,0,3.57,7.5,29.89033,0.2,23.621712,23.7999998,21,7,6,1,-0.4999999999999997,-0.8660254037844388,95.0
2660.714285714286,134.17,160.0,0,0,1,0,0,3.57,9.1,29.669502,3.8999996,23.6675425,9.0500005,22,7,0,0,-0.4999999999999997,-0.8660254037844388,66.0
2676.785714285714,134.16,160.0,0,0,1,0,0,3.57,8.099999,28.906998,1.9000001,23.52796,10.050001,23,7,1,0,-0.4999999999999997,-0.8660254037844388,70.0
2692.8571428571427,134.21,160.0,0,0,1,0,0,3.57,35.100002,29.877832,0.4,23.6696245,15.69999965,24,7,2,0,-0.4999999999999997,-0.8660254037844388,70.0
2708.928571428572,134.26,160.0,0,0,1,0,0,3.57,33.2,29.52575,3.7999997,23.9467085,16.5,25,7,3,0,-0.4999999999999997,-0.8660254037844388,75.0
2725.0,134.22,160.0,0,0,1,0,0,3.57,16.5,30.692413,1.9,24.720666,6.6500005,26,7,4,0,-0.4999999999999997,-0.8660254037844388,70.0
2533.333333333333,134.27,160.0,0,0,1,0,0,3.57,2.1000001,31.502832,3.4,25.4394175,7.899999999999999,27,7,5,1,-0.4999999999999997,-0.8660254037844388,65.0
2341.6666666666665,134.27,160.0,0,0,1,0,0,3.57,6.7000003,30.315332,0.9000001,24.8321245,31.15,28,7,6,1,-0.4999999999999997,-0.8660254037844388,75.0
2150.0,134.27,160.0,0,0,1,0,0,3.57,16.400002,30.48408,7.8,24.712332,41.199996,29,7,0,0,-0.4999999999999997,-0.8660254037844388,75.0
1958.3333333333333,134.27,160.0,0,0,1,0,0,3.57,15.5,30.19867,15.7,24.556084,25.0500015,30,7,1,0,-0.4999999999999997,-0.8660254037844388,75.0
1766.6666666666667,134.27,158.0,0,0,1,0,0,3.57,6.2,29.404917,14.8,24.383169,27.35,31,7,2,0,-0.4999999999999997,-0.8660254037844388,76.67
1575.0,134.26,158.0,0,0,1,0,0,4.09,18.800001,28.523668,19.2,23.9654585,9.8499995,1,8,3,0,-0.8660254037844385,-0.5000000000000004,75.0
2319.230769230769,134.26,158.0,0,0,1,0,0,4.09,15.099999,28.209084,0.3,23.0394165,16.349999500000003,2,8,4,0,-0.8660254037844385,-0.5000000000000004,76.67
3063.4615384615386,134.31,158.0,0,0,1,0,0,4.09,4.5999994,27.87575,1.0,22.986294,7.4999995,3,8,5,1,-0.8660254037844385,-0.5000000000000004,73.33
3807.692307692308,134.31,158.0,0,0,1,0,0,4.09,4.5,28.559084,1.1000001,23.126918,5.54999985,4,8,6,1,-0.8660254037844385,-0.5000000000000004,75.0
4551.923076923077,134.31,158.0,0,0,1,0,0,4.09,18.7,28.00492,26.599998,23.226918,8.1999995,5,8,0,0,-0.8660254037844385,-0.5000000000000004,66.67
5296.153846153846,134.46,158.0,0,0,1,0,0,4.09,85.10001,26.77992,31.8,22.319627,34.300003000000004,6,8,1,0,-0.8660254037844385,-0.5000000000000004,65.0
6040.384615384615,134.63,158.0,0,0,1,0,0,4.09,34.000004,27.26742,23.3,22.535249,17.200001,7,8,2,0,-0.8660254037844385,-0.5000000000000004,66.67
6784.615384615385,134.64,158.0,0,0,1,0,0,4.09,32.5,27.767418,8.9,22.9592115,10.15,8,8,3,0,-0.8660254037844385,-0.5000000000000004,65.0
7528.846153846154,134.65,158.0,0,0,1,0,0,4.09,25.300001,27.64242,14.200001,22.5623325,19.55,9,8,4,0,-0.8660254037844385,-0.5000000000000004,76.67
8273.076923076922,134.64,158.0,0,0,1,0,0,4.09,50.2,27.504921,10.5,22.702958,11.45,10,8,5,1,-0.8660254037844385,-0.5000000000000004,76.67
9017.307692307691,134.64,158.0,0,0,1,0,0,4.09,10.099999,27.115334,7.7999997,22.499835,7.699999999999999,11,8,6,1,-0.8660254037844385,-0.5000000000000004,75.0
9761.53846153846,134.64,158.0,0,0,1,0,0,4.09,40.2,27.429918,12.700001,23.09775,10.19999975,12,8,0,0,-0.8660254037844385,-0.5000000000000004,96.67
10505.76923076923,134.66,158.0,0,0,1,0,0,4.09,21.6,27.86117,17.3,23.144627,29.15,13,8,1,0,-0.8660254037844385,-0.5000000000000004,95.0
11250.0,134.66,158.0,0,0,1,0,0,4.09,12.600001,28.263247,14.200001,23.1050435,22.900002,14,8,2,0,-0.8660254037844385,-0.5000000000000004,86.67
14166.666666666666,134.62,158.0,0,0,1,0,0,4.09,6.1,28.867416,2.5000002,24.0008765,10.05,15,8,3,0,-0.8660254037844385,-0.5000000000000004,95.0
17083.333333333332,134.62,155.0,0,0,1,0,0,4.09,3.8999996,28.854918,9.099999,23.455043,5.699999699999999,16,8,4,0,-0.8660254037844385,-0.5000000000000004,86.67
20000.0,134.61,155.0,0,0,1,0,0,4.09,11.3,29.48408,27.8,23.590458,14.7499995,17,8,5,1,-0.8660254037844385,-0.5000000000000004,86.67
18333.33333333333,134.61,155.0,0,0,1,0,0,4.09,17.400002,28.586164,12.1,23.471709,8.7,18,8,6,1,-0.8660254037844385,-0.5000000000000004,85.0
16666.666666666668,134.61,155.0,0,0,1,0,0,4.09,3.0,27.992416,19.800001,22.921709,13.350001,19,8,0,0,-0.8660254037844385,-0.5000000000000004,96.67
15000.0,134.5,155.0,0,0,1,0,0,4.09,7.4999995,27.619501,2.1000001,22.347749,10.50000095,20,8,1,0,-0.8660254037844385,-0.5000000000000004,95.0
13333.333333333334,134.38,155.0,0,0,1,0,0,4.09,2.4,27.713251,1.7,22.699833,11.30000035,21,8,2,0,-0.8660254037844385,-0.5000000000000004,76.67
11666.666666666668,134.58,155.0,0,0,1,0,0,4.09,7.7000003,28.53408,4.9,22.95192,6.4999999,22,8,3,0,-0.8660254037844385,-0.5000000000000004,75.0
10000.0,134.63,155.0,0,0,1,0,0,4.09,5.9,28.032,6.3,23.2196235,9.7,23,8,4,0,-0.8660254037844385,-0.5000000000000004,96.67
10666.666666666666,134.53,155.0,0,0,1,0,0,4.09,4.6000004,28.848665,6.899999,23.3331705,6.4499998000000005,24,8,5,1,-0.8660254037844385,-0.5000000000000004,70.0
11333.333333333334,134.53,155.0,0,0,1,0,0,4.09,0.8,28.515335,3.6999998,23.2310845,2.20000002,25,8,6,1,-0.8660254037844385,-0.5000000000000004,75.0
12000.0,134.53,155.0,0,0,1,0,0,4.09,1.7,28.39242,2.5999997,22.7373375,9.75,26,8,0,0,-0.8660254037844385,-0.5000000000000004,66.67
10916.666666666666,134.55,155.0,0,0,1,0,0,4.09,1.2,28.202835,4.1,22.531084,4.8,27,8,1,0,-0.8660254037844385,-0.5000000000000004,65.0
9833.333333333334,134.59,155.0,0,0,1,0,0,4.09,1.9000001,28.834085,2.1000001,22.960251,3.25,28,8,2,0,-0.8660254037844385,-0.5000000000000004,60.0
8750.0,134.63,155.0,0,0,1,0,0,4.09,2.3999999,28.054918,7.7000003,22.9540015,8.04999935,29,8,3,0,-0.8660254037844385,-0.5000000000000004,65.0
10000.0,134.5,155.0,0,0,1,0,0,4.09,4.7999997,29.47158,0.2,24.1467095,2.75,30,8,4,0,-0.8660254037844385,-0.5000000000000004,55.0
10666.666666666666,134.49,155.0,0,0,1,0,0,4.09,2.0,29.36117,3.2,24.1310845,5.2499995,31,8,5,1,-0.8660254037844385,-0.5000000000000004,53.75
11333.333333333334,134.49,154.0,0,0,1,0,0,3.86,25.0,27.352839,20.400002,22.048792,21.7999945,1,9,6,1,-1.0,-1.8369701987210294e-16,55.0
12000.0,134.49,154.0,0,0,1,0,0,3.86,1.7,28.83825,0.0,22.8560865,1.1,2,9,0,0,-1.0,-1.8369701987210294e-16,55.0
4500.0,134.58,154.0,0,0,1,0,0,3.86,17.400002,28.5945,11.100001,22.878999,3.149999725,3,9,1,0,-1.0,-1.8369701987210294e-16,55.0
4200.0,134.66,154.0,0,0,1,0,0,3.86,3.9999995,27.067415,22.7,22.116501,3.1999999,4,9,2,0,-1.0,-1.8369701987210294e-16,55.0
3900.0,134.65,154.0,0,0,1,0,0,3.86,29.800001,26.865335,14.899999,21.992543,5.29999985,5,9,3,0,-1.0,-1.8369701987210294e-16,55.0
3600.0,134.68,154.0,0,0,1,0,0,3.86,21.3,27.821585,14.700001,22.2123345,14.950001,6,9,4,0,-1.0,-1.8369701987210294e-16,55.0
3300.0,134.62,154.0,0,0,1,0,0,3.86,1.1,29.179916,0.0,23.63421,1.7,7,9,5,1,-1.0,-1.8369701987210294e-16,55.0
3000.0,134.62,154.0,0,0,1,0,0,3.86,0.6,28.854918,3.6000001,24.072752,0.3999999999999999,8,9,6,1,-1.0,-1.8369701987210294e-16,55.0
3012.422360248447,134.62,154.0,0,0,1,0,0,3.86,3.2,29.29242,0.8,23.409211,5.49999985,9,9,0,0,-1.0,-1.8369701987210294e-16,55.0
3024.8447204968943,134.64,154.0,0,0,1,0,0,3.86,5.4,29.667418,0.1,23.6102535,2.10000005,10,9,1,0,-1.0,-1.8369701987210294e-16,55.0
3037.267080745341,134.67,154.0,0,0,1,0,0,3.86,6.3999996,28.99867,4.8,23.3550395,9.750001,11,9,2,0,-1.0,-1.8369701987210294e-16,55.0
3049.6894409937886,134.67,154.0,0,0,1,0,0,3.86,5.4999995,29.284082,3.7,23.275873,3.1000002,12,9,3,0,-1.0,-1.8369701987210294e-16,55.0
3062.111801242236,134.65,154.0,0,0,1,0,0,3.86,3.9999995,28.932001,3.4,23.455044,4.10000015,13,9,4,0,-1.0,-1.8369701987210294e-16,55.59
3074.534161490684,134.53,154.0,0,0,1,0,0,3.86,11.1,27.054922,16.2,22.267544,9.04999935,14,9,5,1,-1.0,-1.8369701987210294e-16,56.18
3086.9565217391305,134.53,154.0,0,0,1,0,0,3.86,7.9999995,27.688253,1.9000001,21.938375,11.4999997,15,9,6,1,-1.0,-1.8369701987210294e-16,56.76
3099.3788819875776,134.53,154.0,0,0,1,0,0,3.86,1.2,27.361168,2.7,22.3300425,0.950000025,16,9,0,0,-1.0,-1.8369701987210294e-16,57.35
3111.801242236025,134.53,154.0,0,0,1,0,0,3.86,2.5,28.159086,0.0,22.660251,6.2000005,17,9,1,0,-1.0,-1.8369701987210294e-16,57.94
3124.223602484472,134.31,154.0,0,0,1,0,0,3.86,1.3,29.088251,0.0,23.572752,0.7,18,9,2,0,-1.0,-1.8369701987210294e-16,58.53
3136.645962732919,134.31,154.0,0,0,1,0,0,3.86,0.70000005,29.361162,0.0,23.9644165,1.2,19,9,3,0,-1.0,-1.8369701987210294e-16,59.12
3149.0683229813667,134.2,154.0,0,0,1,0,0,3.86,0.70000005,29.013252,0.0,24.1571275,4.7499998,20,9,4,0,-1.0,-1.8369701987210294e-16,59.71
3161.490683229814,134.01,154.0,0,0,1,0,0,3.86,2.5999997,29.556997,0.0,23.0664995,9.35000035,21,9,5,1,-1.0,-1.8369701987210294e-16,60.29
3173.913043478261,134.01,154.0,0,0,1,0,0,3.86,0.0,29.859085,0.0,25.224835,0.0,22,9,6,1,-1.0,-1.8369701987210294e-16,60.88
3186.335403726708,134.01,154.0,0,0,1,0,0,3.86,1.5,30.82575,0.0,25.299835,0.7,23,9,0,0,-1.0,-1.8369701987210294e-16,61.47
3198.7577639751557,133.99,154.0,0,0,1,0,0,3.86,0.6,29.065336,8.4,23.749835,1.250000025,24,9,1,0,-1.0,-1.8369701987210294e-16,62.06
3211.1801242236024,134.18,154.0,1,0,1,0,0,3.86,7.8,26.748663,9.300001,21.815458,12.7,25,9,2,0,-1.0,-1.8369701987210294e-16,62.65
3223.6024844720496,134.06,154.0,1,0,1,0,0,3.86,34.5,25.117416,43.399998,21.241503,27.799999,26,9,3,0,-1.0,-1.8369701987210294e-16,63.24
3236.0248447204967,134.14,154.0,1,0,1,0,0,3.86,181.7,24.240334,49.600002,19.861292,127.9,27,9,4,0,-1.0,-1.8369701987210294e-16,63.82
3248.447204968944,134.23,154.0,1,0,1,0,0,3.86,125.7,24.0945,68.79999,19.1435835,87.849995,28,9,5,1,-1.0,-1.8369701987210294e-16,64.41
3260.8695652173915,134.23,154.0,1,0,1,0,0,3.86,1.7,26.596588,6.899999,21.462334,1.5499998,29,9,6,1,-1.0,-1.8369701987210294e-16,65.0
3273.291925465838,134.23,154.0,1,0,1,0,0,3.86,0.6,27.234085,0.0,22.2029605,0.4,30,9,0,0,-1.0,-1.8369701987210294e-16,65.59
3285.714285714286,134.38,154.0,1,1,0,0,0,4.82,0.90000004,27.484085,0.0,22.5092085,0.7000000000000001,1,10,1,0,-0.8660254037844386,0.5000000000000001,66.18
3298.136645962733,134.42,154.0,1,1,0,0,0,4.82,17.7,27.571585,0.6,22.231084,4.449999549999999,2,10,2,0,-0.8660254037844386,0.5000000000000001,66.76
3310.55900621118,134.42,154.0,1,1,0,0,0,4.82,25.800003,26.756998,9.400001,21.6456685,7.499999750000001,3,10,3,0,-0.8660254037844386,0.5000000000000001,67.35
3322.981366459627,134.66,154.0,1,1,0,0,0,4.82,1.6,26.6445,2.2,21.227959,1.60000005,4,10,4,0,-0.8660254037844386,0.5000000000000001,67.94
3335.4037267080744,134.66,154.0,1,1,0,0,0,4.82,4.2,26.638254,0.0,20.9790005,2.10000005,5,10,5,1,-0.8660254037844386,0.5000000000000001,68.53
3347.826086956522,134.66,154.0,1,1,0,0,0,4.82,1.0,26.325752,0.2,21.0612915,1.00000005,6,10,6,1,-0.8660254037844386,0.5000000000000001,69.12
3360.248447204969,134.66,154.0,1,1,0,0,0,4.82,0.2,26.779917,0.4,20.9706675,0.2,7,10,0,0,-0.8660254037844386,0.5000000000000001,69.71
3372.6708074534163,134.67,154.0,1,1,0,0,0,4.82,0.90000004,26.686167,0.90000004,21.05817,0.1,8,10,1,0,-0.8660254037844386,0.5000000000000001,70.29
3385.0931677018634,134.65,154.0,1,1,0,0,0,4.82,1.0,26.534082,1.9000001,20.708168,0.25,9,10,2,0,-0.8660254037844386,0.5000000000000001,70.88
3397.5155279503106,134.65,154.0,1,1,0,0,0,4.82,1.3000001,26.61325,0.2,20.731085,0.05,10,10,3,0,-0.8660254037844386,0.5000000000000001,71.47
3409.9378881987577,134.66,154.0,1,1,0,0,0,4.82,0.3,26.31325,0.0,21.006084,0.0,11,10,4,0,-0.8660254037844386,0.5000000000000001,72.06
3422.360248447205,134.8,154.0,1,1,0,0,0,4.82,0.0,25.52575,0.0,20.0946235,0.0,12,10,5,1,-0.8660254037844386,0.5000000000000001,72.65
